bcr	32.292	31.698	31.458	32.264	33.169	32.896	32.678	32.292	32.429	33.704	34.043	33.531	34.261	34.463	34.378	33.927	33.995	34.848	34.983	34.83	34.839	34.434	34.281	34.195	34.09	32.983	33.704	33.82	34.453	34.232	34.261	34.251	34.877	34.619	34.512	34.609	34.177	33.351	33.419	33.771	33.503	32.848	33.169	33.511	32.934	33.169	33.579	33.646	34.063	33.464	33.531	33.032	32.934	32.658	32.64	32.409	32.754	33.002	33.051	33.1	33.139	33.022	33.139	33.081	33.511	33.473	33.293	33.246	32.448	32.351	32.478	32.351	32.302	32.186	32.678	32.754	32.896	32.64	32.983	32.784	32.896	32.924	33.302	33.409	33.995	33.956	34.609	34.609	34.29	34.715	34.368	34.138	33.869	34.329	34.109	34.186	34.368	34.541	34.463	34.848	34.473	34.867	34.877	34.973	35.215	35.215	36.904	37.587	38.047	37.885	37.858	37.866	38.105	37.701	38.067	38.346	38.067	38.451	38.24	37.711	37.711	37.559	37.155	36.798	36.904	37.136	37.358	36.894	36.924	36.52	36.271	35.925	35.712	36.271	36.359	36.415	36.32	36.875	37.155	37.213	37.126	37.126	37.809	37.99	37.451	37.682	37.799	37.422	37.136	38.105	38.356	38.971	38.431	38.606	38.722	38.712	38.884	38.874	39.03	39.181	38.971	38.626	39.24	39.788	40.325	40.471	40.882	40.911	41.231	41.844	42.726	42.441	42.603	42.509	43.178	42.841	42.353	44.678	45.253	44.919	45.214	45.138	44.668	44.629	44.42	44.619	44.938	45.311	45.552	45.62	45.196	44.977	44.629	44.198	44.159	44.179	44.457	45.35	46.723	45.83	45.456	45.158	45.475	45.168	45.504	46.541	45.378	45.168	45.214	45.302	46.025	45.407	45.369	44.871	45.168	44.725	45.081	44.909	45.369	46.33	46.907	47.081	47.195	47.443	47.589	47.32	47.109	46.966	46.792	46.435	47.387	47.56	47.463	48.157	52.26	53.132	52.892	53.326	52.863	51.162	51.182	51.047	51.491	51.5	52.374	51.76	51.162	50.742	51.24	51.5	51.038	51.912	52.133	51.788	51.663	52.844	52.586	52.844	52.644	53.24	53.834	53.892	54.929	54.91	55.257	54.431	54.968	54.833	54.383	54.958	55.075	55.055	54.863	55.371	55.212	54.784	55.351	54.487	53.269	52.606	54.064	54.219	54.431	53.94	53.737	53.669	54.219	53.23	52.586	53.065	52.681	52.738	53.201	51.989	50.511	50.894	52.298	52.815	52.615	51.884	52.854	52.539	51.874	53.037	52.882	52.298	51.836	50.212	49.722	50.115	50.588	50.733	50.077	49.568	49.886	50.52	51.471	51.596	52.767	51.998	52.162	52.471	52.786	53.104	52.777	53.901	53.998	54.373	54.583	54.469	54.881	54.641	54.534	54.554	54.765	54.286	54.756	54.593	54.669	54.688	54.045	53.95	54.045	53.441	54.008	54.765	54.411	54.045	54.257	53.518	52.559	51.998	50.847	50.202	51.654	51.249	51.249	51.028	50.827	50.278	54.276	53.795	53.028	52.719	53.844	54.756	54.064	54.573	54.478	54.91	55.786	56.151	56.301	56.263	56.177	56.273	57.494	57.36	57.265	57.504	57.13	57.169	57.12	57.927	57.859	57.954	57.659	57.553	57.563	57.784	58.379	57.169	56.369	56.929	57.303	57.775	58.214	57.917	58.072	57.842	61.482	61.394	61.042	61.404	62.051	61.742	61.127	61.722	61.675	61.568	61.472	62.328	62.06	61.224	61.107	61.233	60.243	60.341	62.135	62.089	63.039	63.894	63.942	63.414	63.653	62.681	62.108	63.184	64.682	63.836	65.143	66.612	66.95	67.882	67.18	66.536	66.768	65.875	65.711	66.451	65.701	65.701	65.575	65.585	64.999	64.883	65.258	65.431	65.105	63.894	65.028	65.163	64.027	63.788	64.056	63.885	63.252	62.972	62.328	63.281	61.252	64.643	65.403	65.172	65.192	64.076	63.557	63.904	65.536	65.643	65.508	65.412	65.469	65.988	66.056	65.488	67.39	67.161	67.017	66.969	66.922	66.758	66.152	66.208	66.402	65.885	65.788	67.729	67.949	66.719	67.996	67.256	68.382	68.898	68.879	69.274	69.313	69.342	69.937	68.927	68.833	67.815	67.256	68.159	68.054	68.169	68.286	67.594	67.988	67.689	66.709	66.778	65.788	65.575	64.653	65.038	65.268	65.536	66.123	66.208	66.441	65.826	65.788	66.67	66.875	67.273	67.219	67.151	66.363	65.192	63.29	62.848	63.463	64.24	64.326	63.904	63.798	64.692	64.614	64.346	65.057	65.24	64.482	64.375	64.433	64.452	64.086	64.529	63.904	64.308	63.72	64.134	64.027	64.796	64.73	64.173	63.233	63.327	61.925	61.127	61.06	60.771	60.722	60.857	62.809	62.924	63.097	62.915	63.029	62.933	62.662	62.28	61.156	61.827	61.722	61.137	60.838	60.751	61.809	62.662	62.701	63.557	64.086	64.385	64.607	63.557	63.271	63.318	63.74	64.854	64.413	63.682	64.009	64.017	63.979	63.605	63.327	63.374	63.577	63.443	64.163	64.74	63.529	63.058	63.077	62.404	60.906	61.413	61.137	62.223	61.876	61.329	61.366	60.731	61.127	61.252	60.397	59.281	58.955	59.475	59.934	59.407	60.608	60.542	60.503	60.532	60.388	60.522	61.51	60.838	59.821	60.78	60.493	61.32	61.819	62.28	61.896	62.204	62.346	62.184	62.643	62.328	62.74	64.701	64.786	64.278	64.443	66.518	66.68	66.518	65.894	64.777	64.288	64.288	64.549	64.317	65.335	65.105	64.854	64.25	63.894	63.75	63.337	62.943	64.308	63.894	64.95	65.143	65.278	64.482	64.182	64.096	62.933	62.55	62.462	61.51	61.761	62.27	61.886	61.098	61.013	61.925	60.935	60.166	60.087	59.494	58.611	57.888	58.955	59.869	60.58	60.916	61.636	62.27	62.308	62.27	61.876	61.358	64.125	63.51	64.134	62.924	63.414	67.312	66.941	65.931	65.739	65.836	65.527	66.304	66.778	66.343	66.181	66.094	66.778	66.008	65.594	66.295	66.451	65.921	65.565	65.421	65.594	65.441	65.153	64.452	64.326	66.304	65.451	65.384	65.585	65.894	66.47	67.037	66.508	66.631	71.1	70.954	70.429	70.974	70.724	71.071	71.839	71.543	71.071	71.109	70.638	71.042	71.801	71.984	72.435	72.435	72.829	73.004	72.493	71.762	70.935	70.744	69.907	69.775	69.593	70.005	70.638	70.803	69.775	71.109	71.417	71.091	69.265	69.236	69.294	70.284	70.793	70.148	68.256	68.372	69.035	68.67	68.218	67.604	67.834	68.515	69.217	70.08	69.255	69.189	70.391	70.391	70.148	70.08	70.964	71.264	71.292	71.34	70.803	69.573	70.119	71.168	71.887	72.167	66.094	65.998	67.161	68.054	67.806	68.198	68.745	68.189	68.082	68.295	68.85	68.343	68.496	68.392	68.11	68.552	68.198	69.179	69.995	70.487	70.362	70.439	70.333	70.138	69.726	70.177	70.177	70.609	71.436	71.762	72.234	72.724	72.399	71.82	71.582	72.483	71.984	72.512	72.483	72.704	73.213	72.945	72.839	72.791	73.139	72.254	72.273	72.244	72.975	72.176	72.061	71.925	72.148	72.666	72.897	72.849	72.878	73.223	73.387	73.801	73.395	73.213	72.791	73.502	79.442	79.805	81.131	79.947	79.68	79.482	78.606	78.372	78.748	78.211	78.231	78.026	78.882	79.394	78.231	77.595	77.875	76.818	78.353	78.892	80.66	79.51	79.519	79.375	79.805	79.112	78.231	79.248	79.795	79.064	79.258	80.305	80.737	80.747	81.668	81.42	81.572	80.899	81.026	81.036	80.525	81.439	82.083	79.908	80.094	80.277	80.343	80.45	80.161	79.718	79.65	79.708	79.122	79.248	79.199	79.112	79.776	79.375	78.316	79.68	80.488	80.181	80.016	79.832	79.67	79.131	77.921	77.817	78.757	79.287	78.508	78.306	78.46	78.853	79.025	78.45	78.316	77.958	77.903	77.634	78.577	78.739	79.584	79.519	79.501	79.179	78.538	76.818	76.654	75.76	75.365	75.079	75.808	75.56	75.57	75.914	75.375	74.223	76.087	76.319	76.125	77.057	76.915	77.491	77.047	77.125	76.866	76.644	76.145	76.507	76.394	77.374	77.865	78.211	78.757	78.528	78.663	78.382	78.48	78.249	78.863	78.892	78.421	78.93	79.899	79.054	78.987	81.236	80.871	80.708	79.87	79.51	80.006	79.67	79.199	79.528	79.16	79.491	78.615	79.122	78.712	79.413	79.918	78.95	79.766	79.66	80.515	80.804	80.766	80.871	80.804	81.43	81.102	81.149	81.562	81.236	80.506	80.219	81.314
bdx	32.564	31.994	32.098	33.318	33.318	33.108	33.803	33.986	34.426	35.129	35.4	35.349	35.481	35.506	35.296	34.735	35.305	35.261	35.261	35.251	35.314	35.472	35.463	33.714	33.189	32.889	33.028	33.038	33.776	33.812	34.118	34.506	35.129	34.7	34.91	35.014	33.943	33.812	33.767	33.705	33.575	33.216	32.827	32.799	32.889	33.723	33.917	32.406	32.845	32.925	33.116	32.988	32.169	32.319	31.837	32.47	32.872	32.962	33.065	33.126	33.522	33.537	34.242	34.647	34.481	33.723	33.198	32.799	31.685	31.783	32.159	31.846	31.747	32.091	32.319	32.231	32.361	31.729	32.284	31.711	32.098	32.011	32.066	32.452	32.284	32.494	32.845	33.373	32.361	32.388	31.501	31.169	31.248	31.474	31.72	32.433	32.098	32.626	32.378	32.231	32.494	32.934	33.012	32.889	32.979	32.925	33.028	32.818	33.249	33.012	32.057	31.527	31.518	31.626	32.24	32.115	31.878	32.108	32.123	32.075	32.057	31.966	31.837	31.361	31.571	32.021	33.241	33.284	32.962	33.181	33.327	33.225	33.899	34.135	35.022	35.041	35.156	35.286	35.357	35.559	35.71	35.058	35.031	34.481	34.928	35.4	35.569	35.391	35.533	35.428	35.215	35.208	34.963	35.014	35.156	35.349	36.339	36.401	36.128	36.034	36.577	36.798	37.176	37.368	36.99	37.183	37.043	37.368	37.674	38.325	38.106	38.425	39.054	38.88	39.256	38.77	38.088	39.397	39.572	40.573	40.452	40.671	40.731	41.821	42.198	42.155	43.789	42.83	42.857	42.742	42.988	42.929	42.409	42.293	42.885	42.813	42.629	42.724	43.515	43.233	42.953	42.962	42.876	43.816	43.385	42.768	41.295	41.626	41.277	41.415	41.717	41.847	41.997	41.551	41.821	42.243	42.33	41.936	42.768	42.805	42.576	43.717	43.77	44.368	43.471	43.419	43.022	43.551	42.62	43.165	42.937	43.606	44.219	44.439	45.729	46.764	46.378	45.087	44.439	43.606	44.025	44.396	44.473	44.439	45.483	45.177	44.508	43.579	43.709	43.032	43.022	42.514	41.936	41.926	42.284	42.284	42.822	42.839	43.068	43.165	43.454	44.193	44.422	44.72	44.658	44.245	45.142	45.211	45.034	45.737	45.096	45.133	45.421	46.021	46.494	46.73	46.055	45.658	45.229	44.448	44.35	44.305	45.491	43.25	43.463	43.165	43.798	43.692	42.277	42.33	42.629	42.549	43.096	42.093	42.172	42.514	41.889	41.196	40.838	41.213	41.569	41.277	41.356	41.477	41.779	42.217	42.277	41.707	40.942	40.758	41.584	42.33	42.181	41.873	41.787	41.626	42.023	42.084	42.505	42.006	42.006	42.049	41.61	41.576	41.277	42.26	42.813	43.824	43.444	44.404	44.457	44.235	44.095	44.122	45.15	45.115	44.789	44.703	44.729	45.5	44.404	44.448	45.289	44.991	45.096	44.684	45.406	46.413	46.106	45.536	46.221	45.07	44.615	44.711	45.297	43.98	43.876	44.193	44.632	44.025	44.797	44.287	44.27	43.487	45.316	45.124	45.598	46.106	45.324	44.833	45.406	45.474	45.948	47.019	47.153	46.73	47.381	47.81	48.294	47.889	47.986	47.646	47.3	48.057	47.646	47.601	47.502	48.294	48.109	48.706	49.224	49.33	49.057	48.919	49.224	49.75	49.444	50.059	50.489	49.926	50.674	50.787	49.961	50.129	50.129	50.005	49.787	50.19	50.086	49.823	49.885	49.19	48.618	48.346	48.355	48.179	47.687	47.381	48.179	47.338	47.565	48.311	47.951	47.82	47.492	47.52	47.678	49.128	49.55	49.532	49.75	50.586	52.185	52.193	52.061	52.456	52.167	51.481	51.667	51.78	51.667	52.158	51.278	50.999	51.55	51.525	51.595	52.395	52.659	52.579	52.588	52.431	52.677	52.167	52.122	51.684	50.981	51.376	51.717	51.938	51.684	51.2	51.604	51.946	51.895	51.481	51.641	51.314	51.684	51.726	51.93	51.305	50.551	50.234	51.015	51.358	52.053	51.323	51.262	51.385	51.49	50.92	50.129	50.154	49.805	49.214	50.595	50.19	50.234	49.665	51.577	51.096	51.395	51.86	51.963	52.386	52.35	52.254	52.341	51.963	51.93	51.709	51.498	51.86	51.868	51.814	51.814	51.569	51.726	51.175	50.716	50.62	50.411	50.452	50.524	50.094	49.532	49.34	49.805	49.451	49.198	48.892	49.092	49.138	48.303	47.696	47.187	47.338	46.284	45.801	45.272	45.025	45.289	45.625	45.598	46.083	46.175	45.984	45.755	45.886	45.956	45.903	45.324	45.052	45.765	46.131	45.684	46.256	46.852	46.791	48.224	47.582	47.942	48.802	48.874	48.627	48.827	48.874	48.496	47.528	47.475	47.601	47.916	47.601	47.801	47.696	47.801	47.171	47.127	47.3	47.019	47.204	46.985	46.494	46.096	46.055	46.106	45.572	46.221	46.712	47.118	47.372	47.162	47.197	47.426	47.712	47.381	47.257	46.991	47.273	46.899	46.835	45.71	46.012	46.326	46.312	46.284	46.554	45.948	46.047	46.333	46.625	45.387	45.684	45.518	45.194	44.404	44.36	44.675	45.158	44.675	45.087	45.572	45.008	44.632	45.607	44.859	44.396	43.972	44.377	44.569	44.615	45.447	49.267	50.496	51.148	50.744	50.999	51.49	51.358	50.92	51.331	52.053	52.071	52.071	51.763	51.806	51.921	51.904	51.878	51.921	51.139	51.358	51.533	50.981	50.769	50.392	51.254	51.05	50.533	51.015	51.314	51.972	52.185	52.071	52.131	52.817	53.264	53.326	53.131	53.027	52.975	52.762	53.09	53.88	53.501	54.494	54.627	54.714	53.669	53.484	53.95	53.432	53.415	53.131	51.79	51.999	52.218	51.913	56.567	56.384	56.066	56.91	56.075	55.89	55.565	55.389	55.757	55.784	56.147	56.494	56.558	57.293	57.339	57.539	57.401	56.593	57.752	57.489	57.481	57.481	56.075	57.356	57.075	56.584	55.732	55.058	55.152	55.203	55.221	55.856	56.41	56.215	56.266	56.206	56.294	55.634	56.732	55.766	55.442	55.276	55.82	55.495	54.327	54.081	54.511	55.03	55.661	55.432	55.82	55.294	55.161	55.195	54.88	54.59	55.593	56.375	56.612	56.892	57.33	56.02	54.407	54.949	55.364	54.555	54.448	54.484	54.653	55.002	55.354	54.381	53.845	53.705	53.934	54.581	53.898	53.334	52.87	52.771	53.017	52.668	52.561	53.317	53.746	52.571	53.072	53.835	53.457	52.87	53.255	52.835	52.492	52.273	51.209	51.868	52.29	53.378	53.625	52.851	52.975	53.607	52.377	52.737	52.448	52.263	52.254	53.492	53.687	54.195	53.511	53.484	52.755	52.571	53.369	52.641	51.676	51.692	52.473	51.763	54.187	53.95	54.117	55.126	54.976	55.555	54.88	57.446	57.893	57.446	57.567	57.735	57.964	57.682	58.455	58.237	58.464	58.243	58.419	58.149	58.718	59.561	60.165	60.43	60.535	60.438	61.161	60.553	60.465	60.721	60.834	61.211	61.651	61.255	60.245	59.878	60.245	61.398	61.273	60.958	60.272	60.665	60.053	60.116	60.675	60.535	60.518	60.834	60.501	60.665	60.949	62.064	61.546	61.951	62.487	62.609	63.072	63.512	63.952	63.848	64.804	64.619	63.794	63.136	63.872	63.504	63.4	63.248	62.6	62.232	62.238	62.082	61.951	61.502	60.43	61.81	61.932	63.592	64.61	63.46	62.687	62.513	62.371	62.487	62.073	62.687	62.564	62.573	62.988	63.224	62.371	61.617	62.318	63.233	62.988	62.971	63.629	63.346	63.67	64.135	64.007	63.821	63.715	63.661	63.96	63.216	63.274	62.944	62.661	62.627	62.257	61.951	62.028	61.888	61.607	61.854	61.343	61.475	61.87	62.554	63.021	63.435	63.207	63.706	63.891	64.883	64.979	64.515	64.909	65.999	65.524	65.409	65.614	67.493	67.57	67.983	67.737	67.93	68.176	68.458	68.625	68.063	67.447	67.455	67.939	68.028	68.44	68.063	67.983	68.019	68.13	67.807	65.68	66.703	66.585	65.752	64.971	65.445	65.121	65.797	65.868	65.435	64.532	65.471	65.462	65.341	65.743	65.971	66.685	66.622	66.191	66.163	66.154	66.008	66.84	67.527	68.412	69.283	69.293	68.871	68.412	68.44	68.74	68.906	68.748	69.161	69.036	68.546	68.519	69.423	68.932	68.597	68.967	68.422	69.081	69.109	69.931	71.022	70.547	70.065	70.057	69.628	69.784	68.562	68.748	68.14	68.546	69.115	68.01	68.316	67.606	67.544	67.658	67.765	67.737	67.255	67.133	66.965	66.762	66.822	66.34	65.666	65.4	66.201
ben	10.325	10.076	10.057	10.105	10.034	10.043	10.29	10.461	10.472	10.848	11.014	10.974	11.117	11.242	11.338	11.217	11.436	11.618	11.633	11.549	11.787	11.726	11.612	11.451	11.494	11.297	11.465	11.448	11.476	11.349	11.341	11.533	11.562	11.581	11.861	12.057	12.089	12.044	12.201	12.55	12.651	12.583	12.371	12.557	12.439	12.731	12.713	12.601	12.812	12.698	12.557	12.568	12.614	12.307	12.482	12.274	12.554	12.707	12.782	12.777	12.848	12.812	12.899	12.782	12.812	12.817	12.755	12.774	12.649	12.583	12.568	12.473	12.547	12.535	12.888	12.785	12.583	12.449	12.695	12.644	12.524	12.896	12.782	12.854	13.109	13.195	13.586	13.533	13.274	13.319	13.144	12.999	12.899	12.982	12.833	13.177	13.226	13.334	13.407	13.47	13.345	13.555	13.527	13.934	14.036	13.998	13.943	13.693	13.705	13.741	13.198	13.407	13.524	13.758	14.033	13.934	13.863	13.764	14.033	13.744	13.457	13.886	14.063	13.744	13.825	14.217	14.122	13.425	13.305	13.157	12.941	12.646	13.032	13.274	13.606	13.877	13.883	13.892	13.84	13.752	13.907	13.729	13.86	14.193	14.078	14.226	14.229	14.372	14.333	14.305	14.372	14.834	14.716	14.9	14.846	14.848	15.095	15.03	15.113	15.147	15.401	15.384	15.582	15.693	15.596	15.602	15.785	16.147	16.344	16.584	16.687	17.268	17.345	17.119	17.43	17.14	16.665	16.854	16.77	16.871	16.708	16.443	16.283	16.551	16.498	16.515	17.116	17.005	16.965	17.21	16.95	16.434	16.272	16.191	16.078	16.196	16.257	16.401	16.75	16.766	16.868	17.114	17.125	16.994	16.909	16.548	16.135	16.371	16.043	16.255	16.596	16.495	16.383	16.028	15.949	15.806	16.087	16.168	16.321	16.193	16.162	16.377	16.551	16.583	16.56	16.515	16.509	16.562	16.141	15.892	15.901	16.002	15.708	15.378	15.227	15.794	15.794	16.065	16.298	16.007	16.037	15.917	15.996	15.983	15.955	15.696	15.311	15.239	14.62	14.614	14.467	14.327	14.071	14.294	14.262	14.156	14.223	14.294	14.636	14.606	14.658	14.594	14.574	14.487	14.428	14.585	14.86	14.696	14.626	14.669	14.542	14.47	14.636	14.467	14.32	14.063	14.493	14.513	14.612	14.638	14.497	14.539	14.537	14.443	14.397	14.122	13.975	13.825	13.772	13.8	14.087	14.084	13.987	13.904	13.886	14.253	14.367	14.19	13.874	13.749	14.027	13.955	14.074	14.004	14.081	14.078	14.156	14.024	13.86	13.846	14.063	14.153	14.119	14.084	14.394	14.606	14.806	14.871	15.009	15.182	15.305	15.596	15.615	15.463	15.406	15.463	15.419	15.77	15.576	15.867	15.718	15.539	15.967	16.002	16.141	15.983	16.106	15.929	15.82	16.347	16.075	15.832	15.883	15.626	15.699	15.964	16.184	16.529	16.548	16.395	16.731	16.8	16.658	16.637	17.14	17.096	16.773	16.843	16.719	16.544	16.512	16.825	16.622	16.548	16.69	17.198	17.649	17.595	17.589	17.366	17.695	17.914	18.038	17.767	18.107	18.365	18.574	18.72	18.577	18.346	18.426	18.426	18.085	18.162	18.141	18.251	18.502	19.004	19.052	19.231	19.39	19.302	19.346	19.153	19.276	19.305	19.693	20.025	19.825	19.758	19.454	19.882	20.037	20.405	20.536	20.422	20.287	20.305	20.305	20.414	20.218	20.183	20.049	19.761	19.834	19.643	19.987	19.954	20.131	19.34	19.699	19.84	19.645	19.346	18.865	18.859	18.827	19.118	19.142	19.476	19.696	19.72	19.593	19.487	19.85	19.487	19.432	19.779	20.194	20.443	20.411	20.552	20.58	20.506	20.351	19.882	19.98	20.148	20.279	20.374	20.953	20.883	20.854	21.146	21.259	21.034	21.11	21.189	20.758	20.723	20.748	20.824	20.979	20.868	20.771	20.297	20.034	20.013	20.109	19.42	19.811	19.926	19.782	19.863	19.866	19.846	19.896	19.804	19.676	19.696	19.18	19.256	18.737	18.83	19.071	18.687	19.165	18.752	19.156	19.233	19.296	19.444	19.935	19.885	19.811	20.208	20.279	20.18	20.452	20.057	20.137	19.822	19.779	20.344	20.443	20.745	20.753	20.718	20.885	20.897	20.709	20.762	21.006	20.938	21.056	21.264	20.982	21.135	21.102	20.916	21.304	21.203	21.046	21.099	21.049	20.883	20.827	20.842	20.913	21.116	20.982	21.495	21.534	22.165	22.411	22.345	22.553	23.03	23.226	23.366	24.05	24.386	24.479	24.309	24.309	23.801	23.786	23.845	23.946	23.746	23.859	23.682	23.476	23.585	23.723	23.46	23.432	24.026	23.988	23.723	23.344	23.297	23.801	23.758	23.933	23.679	23.772	23.448	23.524	23.425	23.63	23.74	23.812	23.61	23.464	23.31	23.467	23.185	23.349	23.574	23.641	23.962	23.9	23.917	24.071	24.1	23.661	23.392	23.389	23.337	23.661	23.825	23.075	23.558	23.553	23.493	23.652	23.702	24.062	24.372	24.198	23.859	23.72	23.622	23.598	23.419	23.425	23.016	22.71	23.425	23.485	23.395	24.091	23.877	24.246	25.495	25.1	25.458	25.741	25.141	25.65	25.798	26.179	25.945	26.456	26.599	26.886	27.047	27.487	27.575	27.516	27.047	27.24	27.836	27.719	28.109	28.109	28.038	28.453	27.853	27.458	26.961	27.499	27.496	27.682	28.156	28.068	27.915	28.416	27.984	28.254	28.291	28.312	28.159	27.71	27.79	27.859	27.878	28.003	27.479	27.575	27.423	27.288	27.836	27.87	27.545	27.818	28.379	28.39	28.904	28.657	28.453	28.125	27.925	28.411	28.147	28.239	28.425	28.242	29.257	29.288	28.996	28.591	28.721	28.481	27.884	28.125	27.452	27.633	27.338	27.469	27.611	28.068	28.603	28.839	28.606	28.434	29.054	29.297	29.621	30.049	29.805	30.004	30.01	29.921	29.4	29.058	28.736	28.242	28.229	28.264	28.94	29.352	29.65	29.447	29.482	28.842	28.925	28.465	28.27	28.283	27.216	27.676	27.409	27.355	27.502	27.934	27.934	27.824	27.569	27.792	27.297	27.321	27.469	27.415	28.257	28.315	28.229	28.113	27.971	27.878	28.358	27.047	27.03	25.65	25.86	25.738	26.237	27.159	26.734	27.094	27.226	26.522	25.919	25.763	25.828	25.45	25.178	25.763	25.415	25.477	25.21	25.768	26.236	25.453	26.108	26.313	26.325	25.584	25.406	25.611	25.424	25.24	24.342	23.778	23.577	24.67	24.685	24.516	24.787	25.219	25.264	25.162	24.877	24.216	24.309	25.12	25.198	25.318	24.497	24.497	23.946	24.219	24.3	24.543	24.282	24.103	24.071	24.178	24.983	24.792	24.513	24.885	24.789	24.479	25.312	26.414	26.546	26.285	26.596	26.645	27.038	26.831	26.579	26.731	26.978	26.754	26.934	27.787	28.174	28.478	28.689	28.191	28.212	28.459	28.379	28.194	28.309	28.267	28.343	28.565	28.434	28.584	28.649	28.555	28.812	29.173	30.059	30.229	30.217	30.409	30.149	30.272	30.706	30.377	30.075	30.655	30.507	30.39	30.615	30.697	30.566	30.88	31.294	31.42	31.252	31.353	30.997	30.478	30.984	30.599	30.771	30.556	30.817	30.556	30.687	31.372	31.395	31.771	32.5	32.189	32.935	33.078	32.087	31.915	31.479	31.991	32.096	31.971	30.975	31.058	31.173	31.348	31.398	31.595	31.494	31.56	31.455	31.615	31.261	30.149	30.338	30.754	30.981	30.997	31.705	32.223	32.5	32.478	32.613	32.407	32.624	32.598	33.09	32.869	32.991	32.518	32.427	32.404	32.05	31.884	32.201	32.231	31.98	32.91	33.053	32.442	33.363	33.953	34.306	34.866	34.809	34.952	34.904	34.671	34.192	34.227	34.157	34.886	34.446	34.28	34.027	34.111	34.573	35.237	35.052	35.189	35.47	35.819	35.986	35.382	35.605	35.675	36.454	36.603	36.58	36.553	36.512	36.442	35.92	35.534	33.664	34.043	33.484	33.222	32.427	33.481	33.296	34.117	34.749	35.028	33.71	34.049	34.084	33.252	33.947	34.058	35.211	35.267	35.667	35.67	35.244	34.617	34.968	35.072	35.04	36.086	36.433	36.512	36.492	36.674	36.534	36.74	36.727	37.58	38.005	38.601	37.435	37.817	37.786	37.574	38.025	37.926	38.123	38.115	38.202	38.598	39.076	39.243	39.251	39.073	39.556	38.898	39.481	39.285	39.142	39.731	39.039	39.472	39.656	39.274	39.212	38.74	38.881	39.049	39.282	39.766	39.514	39.826	38.796	38.181	37.039	37.233
